#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2] 
1636273826303985769,-0.0990696,-0.000532632,-0.0484695,10.0149,-0.275333,0.411803
1636273826306989108,-0.0958738,0.01012,-0.0500674,10.0676,-0.380678,0.433351
1636273826308985965,-0.0830906,0.00852212,-0.0559264,10.1849,-0.272939,0.390255
1636273826312012659,-0.0745685,0.00319579,-0.0537959,10.161,-0.265756,0.344765
1636273826314016770,-0.0729706,-0.00585895,-0.046339,10.1227,-0.272939,0.411803
1636273826316018915,-0.0676443,-0.00692422,-0.0495348,10.0772,-0.246603,0.351948
1636273826317986761,-0.0591222,-0.0287621,-0.0452737,10.1275,-0.258574,0.402226
1636273826320019204,-0.0479369,-0.0351537,-0.0452737,10.161,-0.248997,0.385466
1636273826321992199,-0.0500674,-0.0511327,-0.0452737,10.0748,-0.325611,0.507571
1636273826322989053,-0.0399474,-0.0527306,-0.0474043,10.1083,-0.316035,0.533907
1636273826325989307,-0.0271642,-0.0484695,-0.0500674,10.0461,-0.363919,0.550666
1636273826328022316,-0.0197074,-0.0207727,-0.0426106,10.1083,-0.368707,0.600945
1636273826330995348,-0.00798948,0.0165116,-0.0340885,10.0652,-0.435745,0.694318
1636273826332989518,0.0015979,0.0607201,-0.0239685,10.0724,-0.399832,0.656011
1636273826334987042,0,0.0740359,-0.02024,10.137,-0.442927,0.723049
1636273826336983529,0.0015979,0.0942759,-0.00852212,10.1083,-0.430956,0.679953
1636273826362986009,-0.0127832,-0.0245011,0.142213,9.65103,-0.445322,0.423774
1636273826368068364,-0.0234358,-0.0548611,0.140082,9.54089,-0.435745,0.411803
1636273826370987689,-0.0388822,-0.0458064,0.12943,9.45949,-0.349553,0.354342
1636273826374018520,-0.0426106,-0.0420779,0.11931,9.43794,-0.363919,0.332794
1636273826376986466,-0.0543285,-0.0500674,0.100667,9.414,-0.296881,0.258574
1636273826378993711,-0.0527306,-0.0649811,0.0814927,9.43316,-0.337582,0.31364
1636273826379984317,-0.056459,-0.0751011,0.0692422,9.39245,-0.395043,0.205901
1636273826383018642,-0.0612527,-0.0905475,0.0580569,9.42118,-0.332794,0.280122
1636273826384990119,-0.0596548,-0.108657,0.0308927,9.35654,-0.351948,0.296881
1636273826387011057,-0.0607201,-0.113451,0.0175769,9.34457,-0.380678,0.361524
1636273826389019536,-0.0596548,-0.110788,0.00426106,9.37809,-0.392649,0.371101
1636273826389992530,-0.0628506,-0.100667,-0.00639159,9.36851,-0.380678,0.363919
1636273826393016905,-0.0628506,-0.0873517,-0.0292948,9.41161,-0.363919,0.474052
1636273826395053893,-0.0617853,-0.0676443,-0.052198,9.46667,-0.378284,0.471658
1636273826397989058,-0.062318,-0.0420779,-0.0804275,9.38766,-0.356736,0.536301
1636273826399010273,-0.0649811,-0.0335558,-0.0900148,9.41879,-0.337582,0.519542
1636273826401984373,-0.0596548,-0.00319579,-0.104929,9.49062,-0.280122,0.596156
1636273826417985116,-0.0378169,0.123571,-0.239152,9.7444,-0.191536,0.529119
1636273826420991995,-0.0346211,0.12144,-0.250337,9.87129,-0.198719,0.545878
1636273826422993398,-0.0276969,0.11132,-0.268979,9.87608,-0.110133,0.490811
1636273826424991093,-0.0266316,0.102798,-0.275371,9.9503,-0.107739,0.476446
1636273826426991275,-0.0229032,0.100135,-0.296676,10.0269,-0.138864,0.538695
1636273826429986652,-0.0191748,0.0729706,-0.294546,10.0197,-0.270545,0.459687
1636273826431983301,-0.0181095,0.0516653,-0.300405,10.0245,-0.306458,0.490811
1636273826432982415,-0.0154463,0.0474043,-0.302535,9.99819,-0.342371,0.418985
1636273826435984216,-0.0149137,0.0367516,-0.292948,10.0652,-0.316035,0.54109
1636273826436986091,-0.0127832,0.0346211,-0.288687,10.1107,-0.294487,0.488417
1636273826440040296,-0.00585895,0.036219,-0.28336,10.1634,-0.25618,0.519542
1636273826442008638,-0.00639159,0.0234358,-0.280165,10.2256,-0.260968,0.497994
1636273826443984009,-0.00532632,0.015979,-0.270577,10.2472,-0.28491,0.497994
1636273826445984105,0.00585895,-0.0122505,-0.262588,10.386,-0.28491,0.560243
1636273826446986323,0.0122505,-0.0266316,-0.258859,10.3765,-0.31364,0.521936
1636273826450031907,0.0181095,-0.0543285,-0.236489,10.3765,-0.308852,0.591368
1636273826452016455,0.0266316,-0.0809601,-0.223706,10.4172,-0.344765,0.593762
1636273826455018185,0.0372843,-0.104396,-0.197607,10.4387,-0.418985,0.646434
1636273826456020019,0.0447411,-0.118244,-0.19228,10.4004,-0.452504,0.718261
1636273826459026033,0.0511327,-0.129962,-0.170442,10.3142,-0.47884,0.749385
1636273826460987040,0.056459,-0.139017,-0.154996,10.4315,-0.342371,0.720655
1636273826462984091,0.0585895,-0.133158,-0.147006,10.4196,-0.316035,0.761356
1636273826465020260,0.0735032,-0.121973,-0.130495,10.4507,-0.328006,0.806846
1636273826465985056,0.0798948,-0.113983,-0.122505,10.4339,-0.268151,0.852336
1636273826469042801,0.0953412,-0.0841559,-0.104929,10.3741,-0.373495,0.861913
1636273826484986238,0.0996022,-0.098537,0.0447411,10.4148,-0.280122,0.948104
1636273826488094700,0.0729706,-0.0958738,0.0543285,10.4507,-0.342371,1.07739
1636273826489989783,0.0490022,-0.107592,0.0692422,10.3334,-0.407014,1.06063
1636273826491990170,0.0351537,-0.114516,0.0703075,10.3645,-0.414197,1.13964
1636273826493987110,0.0143811,-0.131028,0.0703075,10.307,-0.347159,1.08218
1636273826495989048,0.00266316,-0.139017,0.0644485,10.3214,-0.433351,1.09654
1636273826498008091,-0.0186421,-0.147539,0.0506001,10.1921,-0.349553,1.02951
1636273826499009237,-0.026099,-0.148604,0.0420779,10.1682,-0.349553,1.04387
1636273826501986751,-0.0431432,-0.142745,0.026099,10.137,-0.227449,0.986411
1636273826504015663,-0.0559264,-0.137952,0.00852212,10.1179,-0.191536,0.952892
1636273826507020607,-0.0756338,-0.127299,0,9.97185,-0.150835,0.845153
1636273826509006851,-0.0846885,-0.132093,-0.0149137,9.92636,-0.150835,0.861913
1636273826511020066,-0.0894822,-0.139017,-0.0213053,9.85693,-0.189142,0.80924
1636273826513025509,-0.0969391,-0.151268,-0.0340885,9.93115,-0.215478,0.794875
1636273826515014954,-0.102798,-0.156594,-0.036219,9.89763,-0.208296,0.785298
1636273826517019560,-0.103863,-0.170442,-0.04048,9.81862,-0.234632,0.730232
1636273826518017229,-0.107592,-0.176834,-0.0394148,9.83538,-0.25618,0.782904
1636273826521010213,-0.103331,-0.175769,-0.0431432,9.90242,-0.232238,0.852336
1636273826522986647,-0.103863,-0.164583,-0.0356864,9.76116,-0.323217,0.639252
1636273826524991105,-0.103331,-0.166714,-0.0308927,9.75637,-0.296881,0.691924
1636273826526985054,-0.0958738,-0.15979,-0.0271642,9.77074,-0.28491,0.684742
1636273826530013373,-0.0889496,-0.152333,-0.0165116,9.66779,-0.23942,0.667982
1636273826532035530,-0.0777643,-0.134756,-0.00585895,9.71567,-0.296881,0.577003
1636273826534018243,-0.0751011,-0.134756,-0.00106526,9.65821,-0.28491,0.603339
1636273826536035698,-0.0591222,-0.12943,0.0111853,9.67976,-0.308852,0.550666
1636273826537018977,-0.0511327,-0.130495,0.01012,9.66539,-0.28491,0.56982
1636273826539987954,-0.0340885,-0.123571,0.0181095,9.60793,-0.294487,0.52433
1636273826556013262,0.0420779,-0.00532632,-0.0308927,9.47146,-0.289698,0.347159
1636273826558994317,0.052198,0.00639159,-0.0580569,9.47386,-0.294487,0.344765
1636273826561062922,0.0543285,0.0138484,-0.0873517,9.40203,-0.316035,0.318429
1636273826564987330,0.0612527,0.0239685,-0.124103,9.52174,-0.270545,0.366313
1636273826565987224,0.0633832,0.0276969,-0.136886,9.48343,-0.260968,0.40462
1636273826569986105,0.0633832,0.0367516,-0.172573,9.52413,-0.361524,0.469264
1636273826571986939,0.0601874,0.0330232,-0.188019,9.56005,-0.339977,0.442927
1636273826573986460,0.062318,0.0127832,-0.211455,9.52174,-0.335188,0.407014
1636273826574985016,0.0628506,0.0106526,-0.215183,9.53132,-0.351948,0.474052
1636273826577984062,0.0607201,-0.00479369,-0.241282,9.60554,-0.349553,0.502782
1636273826579988015,0.0479369,-0.00852212,-0.254066,9.55765,-0.368707,0.426168
1636273826581989928,0.0479369,-0.0149137,-0.257261,9.60314,-0.378284,0.466869
1636273826583982633,0.0356864,-0.0197074,-0.260457,9.63666,-0.335188,0.457293
1636273826584985472,0.0314253,-0.0383495,-0.262588,9.73243,-0.282516,0.447716
1636273826587986378,0.0271642,-0.0607201,-0.257794,9.7444,-0.225055,0.493206
1636273826588984972,0.0250337,-0.0772317,-0.256729,9.77792,-0.23942,0.519542
1636273826592016106,0.0234358,-0.108124,-0.248207,9.75877,-0.246603,0.572214
1636273826593984199,0.0223706,-0.132625,-0.237021,9.9096,-0.28491,0.603339
1636273826596985483,0.02024,-0.156061,-0.221042,9.90481,-0.390255,0.610521
1636273826598987948,0.015979,-0.178964,-0.199204,9.98622,-0.488417,0.622492
1636273826601021296,0.0143811,-0.191215,-0.188019,9.96467,-0.507571,0.675165
1636273826603054269,0.00958738,-0.209857,-0.164051,10.0652,-0.493206,0.682347
1636273826603983825,0.00958738,-0.223706,-0.1518,10.0269,-0.517148,0.679953
1636273826606983135,0.00319579,-0.236489,-0.127299,9.96467,-0.459687,0.648829
1636273826622991536,-0.00639159,-0.327569,0.00106526,9.7444,-0.227449,0.342371
1636273826625999226,-0.00745685,-0.340352,0.0186421,9.65103,-0.232238,0.35913
1636273826630995129,-0.00692422,-0.329699,0.0223706,9.5385,-0.251391,0.399832
1636273826631994784,0.00319579,-0.321177,0.0245011,9.47625,-0.289698,0.337582
1636273826634988485,0.0117179,-0.300405,0.0287621,9.50977,-0.31364,0.366313
1636273826636985610,0.0138484,-0.26312,0.0276969,9.48822,-0.299275,0.514753
1636273826638991644,0.0117179,-0.243946,0.0351537,9.57681,-0.287304,0.416591
1636273826640985281,-0.00585895,-0.218912,0.0378169,9.52653,-0.246603,0.555455
1636273826641988168,-0.00798948,-0.201335,0.0410127,9.60554,-0.174777,0.536301
1636273826645017667,-0.0229032,-0.197074,0.0298274,9.64863,-0.253785,0.526724
1636273826648018106,-0.0207727,-0.208259,0.0298274,9.63427,-0.181959,0.634463
1636273826649989634,-0.0218379,-0.23063,0.0106526,9.77792,-0.299275,0.632069
1636273826650990593,-0.0170442,-0.241815,-0.000532632,9.73243,-0.225055,0.627281
1636273826653987943,-0.0165116,-0.267381,-0.0239685,9.82341,-0.21069,0.653617
1636273826655998582,-0.0143811,-0.275371,-0.0378169,9.78271,-0.158017,0.746991
1636273826658021002,-0.015979,-0.268979,-0.046339,9.70131,-0.114922,0.756568
1636273826660012179,-0.0175769,-0.262588,-0.0644485,9.69412,-0.117316,0.802058
1636273826660985316,-0.0223706,-0.255663,-0.0751011,9.68215,-0.047884,0.869095
1636273826663987563,-0.0245011,-0.235956,-0.0980043,9.63427,0.011971,0.828394
1636273826666063718,-0.00585895,-0.225303,-0.125169,9.58878,0.0837971,0.76375
1636273826668062294,0.000532632,-0.209857,-0.141148,9.53132,0.0814029,0.816423
1636273826670112806,0.0218379,-0.179497,-0.162453,9.44991,0.0790087,0.816423
1636273826686985667,0.0873517,0.104929,-0.267381,9.52174,0.280122,0.497994
1636273826689051094,0.0862864,0.125169,-0.275903,9.54808,0.19393,0.545878
1636273826691992471,0.0830906,0.150735,-0.278567,9.65342,0.201113,0.624887
1636273826693991286,0.0804275,0.161388,-0.284426,9.7037,0.122104,0.708684
1636273826695994798,0.0740359,0.167247,-0.288687,9.71088,0.184354,0.744597
1636273826697989628,0.0713727,0.174703,-0.294013,9.81144,0.203507,0.80924
1636273826698985872,0.0713727,0.17204,-0.304133,9.76595,0.201113,0.768539
1636273826702985569,0.0495348,0.167247,-0.311057,9.90481,0.169988,0.766145
1636273826703987226,0.0452737,0.163518,-0.315851,9.84256,0.102951,0.773327
1636273826706986946,0.0388822,0.144876,-0.322775,9.97664,0.158017,0.711078
1636273826707988353,0.0399474,0.127832,-0.328101,9.95749,0.184354,0.667982
1636273826710988305,0.0308927,0.0889496,-0.339819,10.0341,0.0814029,0.641646
1636273826712986004,0.0340885,0.0543285,-0.349407,10.1011,0.102951,0.584185
1636273826714988776,0.0351537,0.0394148,-0.355266,10.0916,0.0885855,0.591368
1636273826716987788,0.0356864,0.0255663,-0.352603,10.0844,0.0574608,0.581791
1636273826718001979,0.0388822,0.02024,-0.356864,10.0724,0.0502782,0.574608
1636273826720990916,0.0378169,0.0170442,-0.352603,10.0604,0.134075,0.548272
1636273826722990187,0.0367516,0.015979,-0.350472,10.094,0.059855,0.543484
1636273826726027147,0.0351537,0.01012,-0.342483,10.1299,0.0502782,0.490811
1636273826726988120,0.0314253,0.00426106,-0.340352,10.149,0.059855,0.40462
1636273826729989063,0.03036,-0.0181095,-0.329699,10.149,0.0885855,0.337582
1636273826731995845,0.0245011,-0.0468716,-0.322242,10.0437,0.107739,0.308852
1636273826733989900,0.0245011,-0.0601874,-0.315851,10.0963,0.059855,0.263362
1636273826735988161,0.0127832,-0.0814927,-0.302535,10.0724,0.102951,0.253785
1636273826737014202,0.0143811,-0.0932106,-0.29348,10.0102,0.059855,0.225055
1636273826740014172,0.00106526,-0.109722,-0.287621,10.003,0.0837971,0.21069
1636273826759986432,-0.0207727,-0.149137,-0.217314,10.3549,0.0694318,0.629675
1636273826761323076,-0.0186421,-0.154996,-0.215183,10.3238,0.146046,0.627281
1636273826763993299,-0.0165116,-0.167779,-0.216781,10.4076,0.047884,0.76375
1636273826764992508,-0.0149137,-0.177367,-0.21252,10.4267,0.102951,0.746991
1636273826767999481,-0.00319579,-0.189617,-0.203998,10.4124,0.160412,0.845153
1636273826769993252,0.00372843,-0.201868,-0.197074,10.4746,0.150835,0.802058
1636273826771990800,0.00426106,-0.201868,-0.189084,10.4411,0.146046,0.876278
1636273826773987809,0.00905475,-0.211988,-0.18216,10.4651,0.162806,0.821211
1636273826774985867,0.00692422,-0.213053,-0.173638,10.4842,0.208296,0.849942
1636273826777984337,-0.0015979,-0.226901,-0.160322,10.5058,0.177171,0.85473
1636273826779985332,-0.00692422,-0.248739,-0.145409,10.4651,0.114922,0.885855
1636273826782984283,-0.00958738,-0.253,-0.124103,10.3908,0.0790087,0.909797
1636273826783989156,-0.0143811,-0.256196,-0.112918,10.4244,0.0670376,0.938527
1636273826786985020,-0.0218379,-0.255131,-0.0958738,10.3837,0.107739,0.986411
1636273826788986831,-0.0340885,-0.256729,-0.0772317,10.2879,0.0814029,0.895431
1636273826791025104,-0.0420779,-0.26312,-0.0692422,10.2975,0.0885855,0.881066
1636273826792984732,-0.0500674,-0.270577,-0.0495348,10.2592,0.105345,0.881066
1636273826793985127,-0.0575243,-0.269512,-0.0420779,10.1873,0.148441,0.842759
1636273826797020039,-0.0649811,-0.27111,-0.0351537,10.1083,0.253785,0.804452
1636273826798986415,-0.0697748,-0.275371,-0.00798948,10.0293,0.241814,0.70629
1636273826800991091,-0.0756338,-0.277501,-0.00905475,10.0269,0.31364,0.699107
1636273826802984918,-0.0761664,-0.285491,0.00745685,9.85693,0.328006,0.507571
1636273826805989530,-0.0814927,-0.283893,0.0175769,9.75158,0.356736,0.37589
1636273826821988008,-0.0484695,-0.221042,-0.00479369,9.49301,0.234632,0.122104
1636273826829993382,-0.015979,-0.154996,-0.0607201,9.48104,0.282516,0.0957681
1636273826831986855,-0.00319579,-0.134223,-0.0820254,9.47386,0.241814,0.0287304
1636273826833990030,0.000532632,-0.119842,-0.0910801,9.51456,0.205901,0.0526724
1636273826835991089,0.015979,-0.107059,-0.102798,9.55287,0.162806,-0.0311246
1636273826836990955,0.0154463,-0.105461,-0.119842,9.54329,0.136469,-0.00957681
1636273826840997190,0.0308927,-0.0996022,-0.144343,9.5816,0.0694318,-0.0215478
1636273826843017785,0.0394148,-0.0948085,-0.153931,9.55765,0.0885855,-0.0814029
1636273826845064902,0.0537959,-0.0996022,-0.16991,9.62948,0.0670376,-0.0502782
1636273826845991080,0.0580569,-0.0974717,-0.180562,9.65821,0.0837971,-0.0311246
1636273826848984448,0.072438,-0.0857538,-0.197074,9.68933,0.0814029,-0.0742203
1636273826851028137,0.0798948,-0.0687096,-0.207727,9.69412,0.11971,-0.0263362
1636273826853045308,0.0868191,-0.0569916,-0.209857,9.71328,0.148441,-0.0526724
1636273826854990145,0.0948085,-0.0495348,-0.217314,9.65342,0.191536,-0.129287
1636273826856018951,0.0969391,-0.0527306,-0.224771,9.71567,0.158017,-0.105345
1636273826859019578,0.0969391,-0.0527306,-0.231162,9.73482,0.23942,-0.0981623
1636273826860015041,0.0969391,-0.0559264,-0.231162,9.68933,0.160412,-0.0742203
1636273826863988146,0.0910801,-0.0644485,-0.244478,9.73482,0.172383,0.0670376
1636273826865068565,0.0889496,-0.0681769,-0.251402,9.80426,0.141258,0.0311246
1636273826868061010,0.0745685,-0.0644485,-0.251935,9.78031,0.234632,0.241814
1636273826869993034,0.0703075,-0.0511327,-0.265251,9.83299,0.0909797,0.289698
1636273826871990266,0.0612527,-0.046339,-0.266316,9.83299,0.071826,0.373495
1636273826873989307,0.0468716,-0.0213053,-0.271642,9.88087,0.0407014,0.445322
1636273826891020209,0.00372843,0.0889496,-0.324373,9.9934,0.270545,0.574608
1636273826893024821,-0.00106526,0.0948085,-0.335026,10.0413,0.260968,0.519542
1636273826893988627,-0.00585895,0.0932106,-0.337156,10.0963,0.299275,0.512359
1636273826896985949,-0.0186421,0.0777643,-0.346211,10.1251,0.339977,0.536301
1636273826897986685,-0.0229032,0.0692422,-0.348341,10.1418,0.287304,0.560243
1636273826900989346,-0.0282295,0.0426106,-0.344613,10.1418,0.328006,0.476446
1636273826902990398,-0.0394148,0.02024,-0.349407,10.1347,0.277727,0.454898
1636273826905050735,-0.0436758,0.0117179,-0.345678,10.1059,0.251391,0.447716
1636273826906987494,-0.0543285,-0.00639159,-0.340352,10.1203,0.320823,0.435745
1636273826908045511,-0.0569916,-0.015979,-0.342483,10.1514,0.342371,0.428562
1636273826911992118,-0.0687096,-0.0351537,-0.335558,10.252,0.3304,0.407014
1636273826912990222,-0.0713727,-0.0378169,-0.338221,10.2496,0.311246,0.407014
1636273826915991099,-0.0809601,-0.0410127,-0.335558,10.2879,0.339977,0.316035
1636273826916993768,-0.0846885,-0.0367516,-0.333428,10.3238,0.263362,0.371101
1636273826919989210,-0.0862864,-0.0356864,-0.330232,10.41,0.241814,0.289698
1636273826921989193,-0.0937433,-0.0372843,-0.329699,10.3573,0.21069,0.246603
1636273826923988411,-0.098537,-0.0420779,-0.330232,10.4028,0.174777,0.177171
1636273826925986868,-0.101733,-0.117179,-0.272708,12.8736,-1.39103,-1.25217
1636273826926990062,-0.0916127,-0.527839,0.180562,27.3418,-6.7301,-2.53067
1636273826929990544,-0.120908,-1.11427,2.19072,32.1637,0.806846,5.00628
1636273826931996396,-0.0708401,-0.275903,1.74117,8.1738,-1.28808,-0.6608
1636273826933991732,-0.076699,-0.433563,1.64796,6.51941,-2.94247,-1.35991
1636273826936013869,-0.0820254,-0.60294,1.42905,8.01818,-1.62087,-0.205901
1636273826938989795,-0.0857538,-0.514523,1.13291,8.11874,-0.335188,-1.05345
1636273826940989633,-0.115581,-0.46339,0.866593,8.20253,0.701501,-1.07021
1636273826957990163,-0.145409,0.0559264,1.26766,16.0292,1.15401,-0.442927
1636273826959986257,-0.0458064,-0.576308,0.919323,6.66306,-0.632069,-1.6113
1636273826961993927,-0.0106526,-0.803209,0.784567,5.84903,-1.13725,-0.972046
1636273826963988501,0.00798948,-0.862332,0.571514,7.04614,-0.684742,0.464475
1636273826964986894,-0.00692422,-0.672182,0.54222,9.02135,-0.593762,1.51792
1636273826966989211,-0.0484695,-0.355266,0.628506,11.9423,-0.577003,2.37744
1636273826969987994,-0.0591222,-0.0117179,0.943824,10.3262,1.31442,-1.76213
1636273826971990235,0.00213053,-0.282828,0.838896,8.88488,1.26174,-1.85551
1636273826973986600,0.0644485,-0.518784,0.642354,9.11951,0.071826,0.526724
1636273826974986804,0.0569916,-0.406398,0.64555,10.1203,-0.409408,1.59693
1636273826977986474,0.0175769,-0.0948085,0.789894,11.6813,-0.134075,0.775721
1636273826980987104,0.0314253,-0.141148,0.748348,9.79468,-0.143652,-0.0837971
1636273826982991456,0.0655138,-0.162453,0.681769,9.92397,-0.636858,0.531513
1636273826983987799,0.0687096,-0.0671117,0.662594,10.9511,-0.52433,0.888249
1636273826986991047,0.0575243,0.190682,0.608266,12.0835,-0.337582,1.06063
1636273826989011381,0.0846885,0.31159,0.515055,12.1194,-0.464475,0.811634
1636273826991015173,0.107059,0.324906,0.467118,12.3182,-0.502782,1.02951
1636273826992987349,0.128897,0.340885,0.378702,12.6079,-0.593762,0.902614
1636273826993987359,0.129962,0.35207,0.337156,12.7348,-0.505177,1.05824
1636273826996987302,0.10919,0.433563,0.239684,12.5145,-0.407014,1.04387
1636273826998024930,0.0889496,0.474043,0.181628,12.378,-0.435745,1.08457
1636273827001988097,0.0308927,0.383495,0.0585895,12.311,-0.409408,0.112527
1636273827002992623,0.0292948,0.270045,0.0197074,12.0979,-0.265756,-0.148441
1636273827005988929,0.0250337,0.0798948,-0.0314253,11.3006,-0.0694318,0.0574608
1636273827008059717,0.00852212,-0.0229032,-0.0697748,10.5465,0.0526724,-0.0047884
1636273827023992915,0.0644485,0.182693,0.000532632,9.56005,-0.268151,0.105345
1636273827027122936,0.0607201,0.142745,0.0165116,9.63666,-0.248997,0.215478
1636273827029992031,0.052198,0.134223,0.0287621,9.63427,-0.225055,0.244209
1636273827031987433,0.0543285,0.13955,0.03036,9.76116,-0.174777,0.31364
1636273827033994741,0.0591222,0.142213,0.0319579,9.81383,-0.234632,0.260968
1636273827035985963,0.0527306,0.151268,0.0340885,9.90002,-0.328006,0.253785
1636273827040006868,0.052198,0.175236,0.0282295,10.0509,-0.4956,0.227449
1636273827040985021,0.0516653,0.182693,0.0223706,10.0341,-0.605733,0.268151
1636273827044016415,0.0495348,0.195476,0.0149137,10.0221,-0.699107,0.265756
